,id,assetcode,windowtimestamp,datatype,systemversion,mentions,buzz,sentiment,negative,positive,optimism,pessimism,joy,lovehate,trust,anger,disagreement,fear,gloom,stress,violence,surprise,timeurgency,uncertainty,emotionvsfact,shortvslongterm,marketrisk,longshort,longshortforecast,pricedirection,pricedown,priceforecast,priceup,pricemomentum,topvsbottom,overvaluedvsundervalued,volatility,adoption,adoptionforecast,anonymity,attack,codesentiment,codeupgrade,criminalactivity,developersentiment,fomo,fork,forkforecast,hodl,innovation,litigation,majorityattack,noobs,regulatorycrackdown,regulatoryissues,scam,transactionspeed,vulnerability,partnership,futurevspast,windowtimestamp1,windowtimestamp2,date,close,r_BTC_USD,R_BTC_USD,volume_BTC_USD
1138,mp:2017-10-29_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-10-29T19:30:00.000Z,News_Social,MP:4.0.0,4036,9104.2998,0.026581001,0.21726,0.24384101,0.062222999,0.049812,0.005931,0.002581,-0.000824,0.011094,0.035202999,0.005437,0.018177999,0.027295001,0.007524,0.005382,0.013565,0.030996,0.28010899,0.009995,0.038608,0.010544,0.003021,0.015597,0.025591999,0.005547,0.041189,0.001373,0.001208,-0.000989,0.015981,0.011203,0.002142,0.002087,0.001208,0.000494,0.001977,0.00681,0.00022,0.00011,0.010709,0.002252,0.000879,0.004119,0.000879,0.00011,0.00011,0.005876,0.01049,0.002911,0.000439,0.000384,0.00033,-0.030688999,10/29/2017,19:30:00.000Z,29-Oct-17,6153.850098,0.067340843,0.069660001,2859040000.0
1139,mp:2017-10-30_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-10-30T19:30:00.000Z,News_Social,MP:4.0.0,7833,21866.6,0.018200999,0.210641,0.22884201,0.050900001,0.049779002,0.006745,0.002332,0.001555,0.007454,0.034710001,0.003476,0.018658999,0.030456999,0.007317,0.005831,0.013194,0.027174,0.264319,0.006265,0.042691,0.003864,-0.000137,0.036060002,0.020396,0.004642,0.056456,0.003704,0.004985,-0.001258,0.018635999,0.009032,0.002035,0.001715,0.002104,0.000252,0.001235,0.005419,-0.000183,0.000274,0.008895,0.002538,0.001349,0.003133,0.001395,0.000137,0.000366,0.004642,0.010541,0.002538,0.000274,0.000777,4.6e-05,-0.12892,10/30/2017,19:30:00.000Z,30-Oct-17,6130.529785,-0.003796747,-0.003789549,1772150016.0
1140,mp:2017-10-31_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-10-31T19:30:00.000Z,News_Social,MP:4.0.0,8172,22788.4,0.0208,0.210107,0.23090699,0.050485998,0.047502,0.007175,0.003489,-0.006122,0.008689,0.038265001,0.006034,0.016917,0.031244,0.008162,0.005397,0.015907001,0.026496001,0.298397,-0.001295,0.040348999,0.002633,0.001295,0.036773,0.016478,0.003905,0.053250998,0.003401,-0.000285,-0.000351,0.019067001,0.008579,0.002019,0.001316,0.001646,0.001426,0.00158,0.006187,0.000636,0.000219,0.00814,0.001931,0.000987,0.003796,0.00237,6.6e-05,0.000263,0.003905,0.011541,0.003664,8.8e-05,0.000592,0.000395,-0.144541,10/31/2017,19:30:00.000Z,31-Oct-17,6468.399902,0.053647596,0.055112712,2311379968.0
1141,mp:2017-11-01_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-01T19:30:00.000Z,News_Social,MP:4.0.0,10079,27319.5,0.023445001,0.199729,0.22317401,0.062739,0.045095999,0.007284,0.002306,-0.001867,0.008419,0.021943999,0.003313,0.016307,0.028697001,0.008401,0.008053,0.017625,0.026343999,0.227879,0.001098,0.068907,-0.001574,-0.000512,0.052014001,0.020883,0.00657,0.072897002,0.007193,0.009078,-0.000421,0.022054,0.007925,0.001958,0.000805,0.001263,0.00086,0.001592,0.002947,-0.000659,0.000677,0.010158,0.002947,0.001062,0.001848,0.000622,0.000146,0.000311,0.001665,0.010377,0.003422,0.000293,0.000622,0.000329,-0.080421001,11/1/2017,19:30:00.000Z,1-Nov-17,6767.310059,0.045174908,0.046210833,2870320128.0
1142,mp:2017-11-02_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-02T19:30:00.000Z,News_Social,MP:4.0.0,13870,41328.352,0.00075,0.20626301,0.207013,0.047775999,0.046397001,0.008348,0.002662,0.00202,0.011808,0.023083,0.005868,0.018425999,0.032628998,0.00882,0.00859,0.021111,0.025289999,0.24331699,0.008336,0.045247,0.00323,0.001258,0.038424,0.023797,0.002323,0.062221002,0.005069,0.009158,0.000206,0.020888001,0.007501,0.0015,0.001561,0.000786,0.00046,0.001839,0.003303,0.000157,0.000823,0.009933,0.003484,0.001645,0.001561,0.000581,7.3e-05,0.000375,0.001464,0.00963,0.003061,0.000109,0.00029,0.000194,-0.12991001,11/2/2017,19:30:00.000Z,2-Nov-17,7078.5,0.044958346,0.045984291,4653770240.0
1143,mp:2017-11-03_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-03T19:30:00.000Z,News_Social,MP:4.0.0,9461,28456.4,0.006817,0.20951401,0.21633101,0.057087,0.051973999,0.006027,0.002337,0.002337,0.009998,0.031803001,0.006396,0.017764,0.036125001,0.006923,0.008399,0.020153999,0.024455,0.264658,0.005412,0.045614,0.002144,0.000703,0.042978,0.018871,0.004322,0.061849002,0.004445,0.006484,-0.00019983,0.021384001,0.00738,0.001775,0.001072,0.001353,0.000158,0.002354,0.003409,0.000264,0.001089,0.009014,0.004129,0.001054,0.00195,0.000264,5.3e-05,0.000422,0.001283,0.006835,0.004182,0.000123,0.000193,7e-05,-0.084941998,11/3/2017,19:30:00.000Z,3-Nov-17,7207.759766,0.018096169,0.018260898,3369860096.0
1144,mp:2017-11-04_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-04T19:30:00.000Z,News_Social,MP:4.0.0,5382,15622.25,0.018691,0.21562199,0.234313,0.062378999,0.048905,0.007553,0.003329,0.006561,0.008834,0.023460001,0.003873,0.017859001,0.032294001,0.009474,0.005793,0.017379001,0.025514999,0.27766201,0.004417,0.041958999,0.00893,0.001376,0.031334002,0.019459,0.005345,0.050793,0.002945,0.005377,0.000288,0.016371001,0.008321,0.001376,0.001024,0.001024,0.00096,0.002624,0.001696,-0.000448,0.000224,0.014563,0.003713,0.001568,0.001888,0.000192,6.4e-05,0.000384,0.001408,0.005505,0.001952,0.00048,6.4e-05,0.000192,-0.044362999,11/4/2017,19:30:00.000Z,4-Nov-17,7379.950195,0.023608699,0.02388959,2483800064.0
1145,mp:2017-11-05_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-05T20:30:00.000Z,News_Social,MP:4.0.0,5158,15148.9,0.006733,0.219092,0.225825,0.053534999,0.055714,0.007888001,0.003301,0.003268,0.010628,0.020331999,0.005446,0.020199001,0.034754999,0.007162,0.005347,0.015975,0.027210001,0.29362199,0.008912,0.02383,0.011948,0.001254,0.025084,0.019407,0.002475,0.044491999,0.002343,0.004687,0.000132,0.01449,0.00911,0.00099,0.000957,0.001188,0.000495,0.001551,0.002871,-0.000627,0.000594,0.013829,0.002905,0.00165,0.001386,0.001520053,6.6e-05,0.00033,0.002079,0.004522,0.004423,0.000957,0.000759,6.6e-05,-0.047462001,11/5/2017,20:30:00.000Z,5-Nov-17,7407.410156,0.003713982,0.003720887,2380410112.0
1146,mp:2017-11-06_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-06T20:30:00.000Z,News_Social,MP:4.0.0,7524,25883.15,-0.019086,0.230691,0.211605,0.055847,0.061005,0.006587,0.002685,0.006413,0.009079,0.031971,0.003883,0.024649,0.034577999,0.008925,0.005042,0.009195,0.026817,0.30538201,0.003806,0.02235,0.000212,-0.00029,0.011552,0.029633,0.002144,0.041184999,0.002067,0.005274,1.9e-05,0.016333001,0.009292,0.0017,0.000773,0.001198,0.000792,0.00255,0.002878,0.000425,0.000425,0.016207,0.006838,0.001449,0.001507,0.000193,7.7e-05,0.00056,0.001449,0.003632,0.002125,0.000328,0.000386,0.000309,-0.051355999,11/6/2017,20:30:00.000Z,6-Nov-17,7022.759766,-0.053324603,-0.051927783,3111899904.0
1147,mp:2017-11-07_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-07T20:30:00.000Z,News_Social,MP:4.0.0,7562,24360.5,0.002463,0.214589,0.217052,0.059542999,0.056853998,0.00624,0.003079,0.004618,0.006424,0.029084001,0.004557,0.018493,0.032224,0.008559,0.006486,0.010447,0.029255999,0.25312901,0.000452,0.035057001,0.005378,0.001539,0.021694999,0.027380001,0.004516,0.049075,0.002935,-0.000287,-0.001026,0.019191001,0.008908,0.001991,0.001786,0.000698,0.000205,0.001888,0.002237,0.000123,0.000287,0.01291,0.00431,0.001457,0.001621,0.000123,0.000164,6.2e-05,0.00158,0.005234,0.002668,6.2e-05,0.001108,0.000205,-0.075030997,11/7/2017,20:30:00.000Z,7-Nov-17,7144.379883,0.017169748,0.017317995,2326340096.0
1148,mp:2017-11-08_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-08T20:30:00.000Z,News_Social,MP:4.0.0,10480,32063.65,0.049043,0.18764199,0.23668499,0.062578999,0.056683999,0.007579,0.002277,0.008031,0.009544,0.027757,0.003945,0.019009,0.031188,0.010775,0.010822,0.012319,0.021389,0.29562601,0.011914,0.0361,0.003446,0.001279,0.031328,0.017122,0.005676,0.048450999,0.003337,0.001092,-0.000795,0.020935001,0.005364,0.000904,0.001357,0.001107,0.001014,0.006019,0.00262,-0.000327,0.000608,0.016109001,0.005723,0.001279,0.001887,0.001029,0.000639,0.000452,0.000702,0.004273,0.002152,0.000407513,0.000593,0.000499,-0.076725997,11/8/2017,20:30:00.000Z,8-Nov-17,7459.689941,0.043187834,0.044133998,4602200064.0
1149,mp:2017-11-09_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-09T20:30:00.000Z,News_Social,MP:4.0.0,8453,32284.0,0.004801,0.22249401,0.227295,0.068672001,0.053183999,0.005188,0.001874,0.002509,0.007852,0.031378001,0.003887,0.018368,0.034490999,0.008208,0.009571,0.00508,0.024584999,0.337632,0.011755,0.034846999,0.003376,-0.000743,0.02111,0.022302,0.004414,0.043412,0.001595,0.001177,6.2e-05,0.019127,0.005947,0.001007,0.001208,0.000712,0.004398,0.010423,0.002277,-0.001688,0.000139,0.017981,0.007062,0.000542,0.001843,0.001642,9.3e-05,0.000465,0.000743,0.004662,0.003872,0.000542,0.000697,0.000217,-0.127445,11/9/2017,20:30:00.000Z,9-Nov-17,7143.580078,-0.043299787,-0.042375736,3226249984.0
1150,mp:2017-11-10_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-10T20:30:00.000Z,News_Social,MP:4.0.0,8983,31199.949,-0.038782001,0.249744,0.210962,0.058189001,0.051571,0.004872,0.002612,-0.002196,0.009151,0.021795001,0.003846,0.021699,0.033109002,0.006554,0.007019,0.003974,0.02217,0.286172,0.008782,0.027115,-0.001282,1.6e-05,0.002452,0.038942002,0.003462,0.041393999,0.001843,0.001811,-6.4e-05,0.020697,0.006635,0.00125,0.000769,0.001795,0.001843,0.005128,0.00516,-0.000176,0.000208,0.009712,0.002901,0.000897,0.001763,0.000962,0.000192,0.000192,0.000497,0.003686,0.003413,0.000753,0.000433,0.000481,-0.133084,11/10/2017,20:30:00.000Z,10-Nov-17,6618.140137,-0.076399677,-0.073554151,5208249856.0
1151,mp:2017-11-11_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-11T20:30:00.000Z,News_Social,MP:4.0.0,7285,21745.301,-0.060956001,0.25513601,0.19418,0.057461001,0.054931,0.006231,0.001702,0.001426,0.010048,0.029018,0.005771,0.023568001,0.032145001,0.00991,0.006668,0.009151,0.023173001,0.27150699,0.016003,0.014693,-0.000115,0.000805,-0.008898,0.042009,0.002322,0.033110999,-0.000483,-0.005679,-0.000552,0.018855,0.00407,0.000943,0.001173,0.00138,0.001035,0.004806,0.005518,0.000506,0.00023,0.008623,0.003012,0.002161,0.001311,0.000851,2.3e-05,0.000598,0.000644,0.004668,0.001426,0.000736,0.000345,9.2e-05,-0.073027,11/11/2017,20:30:00.000Z,11-Nov-17,6357.600098,-0.04016342,-0.03936756,4908680192.0
1152,mp:2017-11-12_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-12T20:30:00.000Z,News_Social,MP:4.0.0,9639,27019.699,-0.051424999,0.25527701,0.203851,0.053941999,0.060400002,0.010437,0.00211,0.003053,0.012084,0.028942,0.003831,0.026148001,0.030828999,0.013564,0.005496,0.005477,0.022283999,0.28857601,0.016062001,0.012324,0.000722,-0.000352,-0.004016,0.036047999,0.000315,0.032032002,-0.001147,-0.006754,-0.000685,0.020114999,0.003775,0.001129,0.000555,0.000796,0.000925,0.002387,0.001536,0.000481,0.000685,0.007328,0.001462,0.001314,0.001351,0.000204,0.000148,0.000574,0.00037,0.000777,0.001925,-0.00013,0.000352,0.000222,-0.070432,11/12/2017,20:30:00.000Z,12-Nov-17,5950.069824,-0.066248007,-0.064101279,8957349888.0
1153,mp:2017-11-13_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-13T20:30:00.000Z,News_Social,MP:4.0.0,11478,44775.75,-0.038268,0.244775,0.206507,0.044031002,0.050675001,0.005282,0.002535,0.002055,0.006399,0.026555,0.003518,0.031580001,0.036850002,0.007694,0.009291,0.005684,0.022019001,0.295046,0.00239,0.027135,-0.002345,-0.00086,0.007515,0.036649,0.000681,0.044165,0.000246,-0.000771,1.1e-05,0.029988,0.005059,0.000815,0.001575,0.000625,0.001251,0.005706,0.002769,-0.000201,0.000235,0.006443,0.001117,0.000994,0.001318,0.000536,8.9e-05,0.000268,0.000514,0.003138,0.001318,-0.000648,0.000134,0.000112,-0.213658,11/13/2017,20:30:00.000Z,13-Nov-17,6559.490234,0.097509935,0.10242239,6263249920.0
1154,mp:2017-11-14_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-14T20:30:00.000Z,News_Social,MP:4.0.0,8571,30669.699,0.001027,0.22757,0.228597,0.057776999,0.043822002,0.004744,0.001973,0.005494,0.006537,0.032687001,0.003668,0.024079001,0.035833001,0.009651,0.00688,0.011102,0.020574,0.31112799,0.003424,0.037675999,0.001598,0.00031,0.018862,0.026753001,0.004728,0.045614999,0.002494,0.00313,-0.00044,0.023198999,0.008967,0.001875,0.001369,0.001157,0.000717,0.003962,0.002918,-0.000554,8.2e-05,0.005119,0.000783,0.000962,0.001842,0.001418,9.8e-05,0.000277,0.002233,0.006016,0.002217,0.000571,0.000228,0.000489,-0.18701001,11/14/2017,20:30:00.000Z,14-Nov-17,6635.75,0.011558807,0.011625867,3197110016.0
1155,mp:2017-11-15_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-15T20:30:00.000Z,News_Social,MP:4.0.0,9497,28717.949,0.024775,0.20327,0.228046,0.060189001,0.043770999,0.007069,0.001967,0.005502,0.008897,0.031461,0.003151,0.019552,0.034525,0.010655,0.006337,0.013929,0.026959,0.276573,0.007626,0.045407001,0.000192,-0.000766,0.032175001,0.01708,0.005902,0.049254999,0.002821,0.000627,-0.000226,0.024522999,0.009733,0.002298,0.00188,0.001288,0.000801,0.002768,0.003796,0.000522,0.000522,0.003952,0.000505,0.001184,0.001863,0.001393,5.2e-05,0.000435,0.001375,0.008792,0.00202,0.000975,0.000696,0.000244,-0.142341,11/15/2017,20:30:00.000Z,15-Nov-17,7315.540039,0.097529158,0.10244359,4200880128.0
1156,mp:2017-11-16_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-16T20:30:00.000Z,News_Social,MP:4.0.0,10171,29628.6,0.022242,0.204346,0.226588,0.052567001,0.050104,0.00648,0.002042,0.006598,0.007645,0.026748,0.003915,0.019947,0.034207001,0.007678,0.006851,0.015441,0.028483,0.29547799,0.005805,0.036332998,0.003071,0.00054,0.02933,0.020874999,0.00351,0.050205,0.0027,0.00567,-0.000118,0.021938,0.00864,0.001013,0.001215,0.000608,0.001316,0.001772,0.002869,-0.000101,0.000574,0.003561,0.000506,0.001907,0.002143,0.000844,0.000236,0.000338,0.001789,0.007037,0.002244,0.000371,0.000641,0.000135,-0.094048001,11/16/2017,20:30:00.000Z,16-Nov-17,7871.689941,0.073271915,0.076023079,5123809792.0
1157,mp:2017-11-17_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-17T20:30:00.000Z,News_Social,MP:4.0.0,10928,34286.801,0.017018,0.20787901,0.224897,0.052221,0.051098,0.008298,0.004185,0.000992,0.008575,0.027795,0.003617,0.021144999,0.029325999,0.008108,0.007889,0.016274,0.024327001,0.271231,0.00385,0.036894999,0.001881,-0.001517,0.029092999,0.023581,0.004462,0.052673001,0.003398,0.004973,0.000277,0.024193,0.007948,0.001254,0.001546,0.000948,0.00229,0.003967,0.00194,0.000715,0.000583,0.010018,0.003514,0.001429,0.002654,0.001283,0.000209797,0.000525,0.001312,0.003573,0.002814,0.000642,0.000277,0.000306,-0.14588,11/17/2017,20:30:00.000Z,17-Nov-17,7708.990234,-0.020885561,-0.020668969,4651670016.0
1158,mp:2017-11-18_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-18T20:30:00.000Z,News_Social,MP:4.0.0,5416,16267.45,-0.006024,0.22419,0.21816599,0.055294,0.053849999,0.005194,0.001967,0.002336,0.008483,0.031535,0.003565,0.019948,0.036761001,0.012848,0.004549,0.013678,0.029722,0.28166699,0.005963,0.025788,0.000246,-0.00083,0.015583,0.024866,0.003688,0.040449001,0.00209,-0.001844,-0.000553,0.019103,0.008852,0.000984,0.001752,0.001414,0.000645,0.002643,0.004703,0.000246,0.000246,0.005102,0.000861,0.001199,0.002889,0.001537,0.000123,0.000307,0.001998,0.006793,0.001875,0.000246,0.000768,0.000215,-0.105714,11/18/2017,20:30:00.000Z,18-Nov-17,7790.149902,0.010472892,0.010527925,3667190016.0
1159,mp:2017-11-19_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-19T20:30:00.000Z,News_Social,MP:4.0.0,5545,15272.3,0.012899,0.205503,0.218402,0.048126001,0.049075998,0.009396,0.002423,0.004092,0.011328,0.032641001,0.004092,0.022523999,0.037583999,0.012768,0.006908,0.009494,0.024207,0.30770099,0.006613,0.030348999,0.001997,6.5e-05,0.028516,0.016337,0.003798,0.044852,0.002521,0.00478,0.000262,0.020691,0.007301,0.000818,0.000818,0.000851,0.000622,0.002455,0.001375,0.000131,0.000229,0.0055,0.001113,0.001702,0.001473,0.000295,6.5e-05,0.000262,0.001964,0.003438,0.003307,6.5e-05,0.000491,0.000131,-0.105993,11/19/2017,20:30:00.000Z,19-Nov-17,8036.490234,0.031132348,0.031622026,3149319936.0
1160,mp:2017-11-20_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-20T20:30:00.000Z,News_Social,MP:4.0.0,8674,28818.25,0.003626,0.219236,0.22286201,0.05094,0.048076998,0.006819,0.002464,0.008987,0.008207,0.024445999,0.006992,0.021253999,0.034804001,0.01152,0.006281,0.012926,0.025751,0.29108301,0.000746,0.038672999,0.005413,0.000156,0.035723999,0.018339001,0.0038,0.054063,0.004233,0.006576,-0.00059,0.025496,0.008519,0.001735,0.000781,0.000902,0.000694,0.002047,0.003782,-0.000191,0.000555,0.004025,0.000711,0.00118,0.001423,0.000521,0.000209797,0.000243,0.001006,0.003349,0.00255,0.001006,0.000347,0.000104,-0.131569,11/20/2017,20:30:00.000Z,20-Nov-17,8200.639648,0.020219708,0.02042551,3488450048.0
1161,mp:2017-11-21_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-21T20:30:00.000Z,News_Social,MP:4.0.0,9221,29865.0,-0.068893,0.25858,0.189687,0.045605,0.050477002,0.005525,0.002444,-0.005826,0.008639,0.027725,0.006881,0.023874,0.034254,0.013327,0.004788,0.011167,0.024359999,0.28518,0.005475,0.023489,0.004905,0.00149,0.019688999,0.024560999,0.003415,0.044248998,0.002126,0.005056,-0.000335,0.020375,0.007166,0.00144,0.001624,0.01038,0.000586,0.002126,0.010799,-0.000218,0.000184,0.001657,0.000301,0.001339,0.002243,0.004554,0.000209797,0.000435,0.001457,0.006781,0.003097,0.000854,0.00072,0.000268,-0.179655,11/21/2017,20:30:00.000Z,21-Nov-17,8071.259766,-0.015902583,-0.015776804,4277609984.0
1162,mp:2017-11-22_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-22T20:30:00.000Z,News_Social,MP:4.0.0,8884,32695.35,-0.025614999,0.23293801,0.207323,0.054427002,0.047866002,0.006652,0.001912,-0.006178,0.012188,0.034423999,0.006606,0.02141,0.038522001,0.010613,0.005643,0.015675001,0.029212,0.32586601,0.000856,0.024331,0.004144,-0.000153,0.024851,0.016775999,0.004175,0.041627001,0.002646,0.004374,0.000474,0.017701,0.008197,0.001621,0.001101,0.005658,0.00133,0.001407,0.006591,-0.000229,0.000153,0.001116,0.000336,0.001774,0.002676,0.002263,3.1e-05,0.000275,0.002126,0.009084,0.00549,0.000245,0.001055,0.000336,-0.155452,11/22/2017,20:30:00.000Z,22-Nov-17,8253.549805,0.022333812,0.022585079,3633530112.0
1163,mp:2017-11-23_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-23T20:30:00.000Z,News_Social,MP:4.0.0,7058,19623.949,0.010701,0.21708199,0.22778299,0.058270998,0.057099,0.007899,0.003108,0.005045,0.009402,0.025122,0.004943,0.020893,0.036766,0.009325001,0.003822,0.01381,0.032373998,0.306162,0.003414,0.027237,0.007312,0.000994,0.023619,0.020613,0.002573,0.044232,0.002803,0.006242,0.000204,0.016625,0.009172,0.001248,0.001401,0.003185,0.000535,0.001223,0.005147,0.000382,0.000204,0.003338,0.000331,0.001299,0.00265,0.000611,0.000102,0.000561,0.002421,0.007516,0.002752,0.000459,0.00079,0.000102,-0.067167997,11/23/2017,20:30:00.000Z,23-Nov-17,8038.77002,-0.026367297,-0.026022715,4225179904.0
1164,mp:2017-11-24_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-24T20:30:00.000Z,News_Social,MP:4.0.0,6585,18722.449,0.023607999,0.21346,0.237068,0.057737999,0.049299002,0.007104,0.002884,0.006222,0.00884,0.02716,0.006276,0.018533999,0.032901999,0.008119,0.004834,0.012365,0.026443999,0.30095401,0.005662,0.030898999,0.005822,0.001175,0.021365,0.022967,0.002644,0.044332001,0.001656,0.004674,-0.000534,0.02039,0.008519,0.001843,0.001068,0.002297,0.001042,0.001148,0.003151,5.3e-05,0.00032,0.004113,0.000668,0.001309,0.00235,0.00024,5.3e-05,0.000267,0.001469,0.00665,0.002964,0.000855,0.001469,0.000374,-0.084476002,11/24/2017,20:30:00.000Z,24-Nov-17,8253.69043,0.026384337,0.026735485,5058610176.0
1165,mp:2017-11-25_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-25T20:30:00.000Z,News_Social,MP:4.0.0,6307,17003.0,0.028848,0.20149399,0.230342,0.053725999,0.053401999,0.007293,0.002235,0.003205,0.012557,0.026172001,0.004646,0.017732,0.036022998,0.009116,0.008763,0.021878,0.030999999,0.29403001,0.005675,0.039992999,0.004235,0.001147,0.041639999,0.015409,0.004264,0.057048999,0.003646,0.010822,-0.000471,0.017468,0.009263001,0.001323,0.000823,0.001264,0.001206,0.001911,0.002294,-0.000206,0.000647,0.004235,0.001,0.002323,0.003058,0.000235,0.000294,0.000735,0.001559,0.007175,0.002852,5.9e-05,0.000471,0.000235,-0.082235001,11/25/2017,20:30:00.000Z,25-Nov-17,8790.919922,0.063058935,0.065089613,4342060032.0
1166,mp:2017-11-26_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-26T20:30:00.000Z,News_Social,MP:4.0.0,11371,28398.449,0.036938999,0.198127,0.235066,0.053559002,0.049545001,0.011022,0.003064,0.006374,0.012008,0.023575,0.004226,0.021991,0.035882,0.008504,0.009279,0.020951999,0.025494,0.30020699,0.009596,0.038681999,0.003099,-0.001074,0.035108,0.017501,0.003046,0.052609,0.003785,0.006814,-0.000916,0.02008,0.008257,0.00132,0.00081,0.001532,0.000757,0.001162,0.002218,0.000246,0.001303,0.00162,0.000264,0.002835,0.001884,0.000493,0.000209797,0.000493,0.001039,0.003116,0.001567,-5.3e-05,0.000264,3.5e-05,-0.072908998,11/26/2017,20:30:00.000Z,26-Nov-17,9330.549805,0.059574582,0.061384916,5475579904.0
1167,mp:2017-11-27_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-27T20:30:00.000Z,News_Social,MP:4.0.0,15399,53541.0,0.040566999,0.19102199,0.231589,0.046273001,0.052398998,0.006752,0.00282,0.001578,0.009778,0.026186001,0.006388,0.018126,0.037616,0.009311,0.010739,0.025961,0.027263001,0.27713701,0.003595,0.045442,0.002886,-0.000448,0.052921999,0.015437,0.003502,0.068359002,0.004212,0.015278,-1.9e-05,0.021935999,0.00763,0.001588,0.000626,0.001401,0.000458,0.001083,0.002848,2.8e-05,0.000887,0.001541,0.00043,0.001298,0.002195,0.000299,9.3e-05,0.000318,0.00099,0.00537,0.002568,0.000486,0.000859,0.000224,-0.128791,11/27/2017,20:30:00.000Z,27-Nov-17,9818.349609,0.050959103,0.052279856,5653320192.0
1168,mp:2017-11-28_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-28T20:30:00.000Z,News_Social,MP:4.0.0,17160,53250.852,0.020056,0.200203,0.220259,0.058270998,0.053266998,0.007483,0.002751,0.000667,0.009202,0.024854001,0.007239,0.018028,0.034901001,0.008404,0.008122,0.023220001,0.02947,0.28597501,0.006892,0.042638,0.002141,0.000122,0.044441,0.015436,0.005455,0.059877001,0.005437,0.012122,-0.000648,0.024117,0.009577,0.001624,0.001399,0.000883,0.000526,0.000845,0.002235,-0.000131,0.000817,0.002094,0.0003,0.00139,0.002047,0.0003,1.9e-05,0.000535,0.000995,0.005061,0.002432,0.001005,0.000488,0.000254,-0.084908001,11/28/2017,20:30:00.000Z,28-Nov-17,10058.79981,0.024194811,0.02448988,6348819968.0
1169,mp:2017-11-29_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2017-11-29T20:30:00.000Z,News_Social,MP:4.0.0,29450,97374.047,-0.019332999,0.211658,0.192325,0.040220998,0.052273002,0.010434,0.002737,-0.001048,0.010306,0.023774,0.007071,0.024904,0.039184,0.007887,0.010449,0.023435,0.027074,0.254435,0.008015,0.034926999,0.00228,0.00038,0.039276,0.022552,0.001048,0.061829001,0.003656,0.015651001,-0.000462,0.027269,0.006157,0.000791,0.001515,0.001083,0.000134,0.000596,0.001797,0.000221,0.001273,0.001094,0.000339,0.001356,0.002295,0.000205,3.1e-05,0.000662,0.000488,0.004724,0.00211,0.000981,0.000436,0.000144,-0.133679,11/29/2017,20:30:00.000Z,29-Nov-17,9888.610352,-0.017064229,-0.016919458,11568799744.0
